position_history_id,employee_id,effective_start_date,effective_end_date,job_title,cost_centre,fte,updated_at
946,366,2018-03-04,,Senior Analyst,CC-100-FIN,0.68,2018-03-11 18:02:00
947,367,2021-08-01,2023-01-06,Analyst,CC-100-FIN,0.73,2023-01-20 23:49:00
948,367,2023-04-02,2024-04-09,Engineer,CC-130-PMO,0.49,2024-04-23 16:36:00
949,367,2024-03-18,,Senior Engineer,CC-120-ENG,0.24,2024-04-04 01:42:00
950,368,2020-06-28,2021-11-07,Project Coordinator,CC-100-FIN,0.37,2021-11-21 02:05:00
951,368,2021-11-08,2023-07-28,Senior Manager,CC-160-MKT,0.35,2023-08-11 10:38:00
952,368,2023-07-29,2025-03-07,Project Coordinator,CC-110-HR,0.89,2025-03-24 21:23:00
953,368,2023-07-29,2025-03-07,Manager,CC-110-HR,0.53,2025-03-25 01:23:00
954,368,2025-03-08,,Manager,CC-140-OPS,0.67,2025-03-21 07:11:00
955,369,2021-01-15,2022-01-14,Manager,CC-150-SALES,0.41,2022-01-21 21:33:00
956,369,2022-01-15,2023-08-09,Engineer,CC-130-PMO,0.47,2023-08-18 21:30:00
957,369,2023-08-10,2024-05-30,Engineer,CC-160-MKT,0.56,2024-06-02 07:30:00
958,369,2024-05-31,,Senior Engineer,CC-100-FIN,0.58,2024-06-12 22:53:00
959,370,2021-03-10,2021-12-26,Director,CC-130-PMO,0.2,2022-01-21 23:56:00
960,370,2021-12-27,2022-09-09,Analyst,CC-110-HR,0.46,2022-10-09 01:51:00
961,370,2022-09-10,2023-08-31,Project Manager,CC-160-MKT,0.61,2023-09-01 12:10:00
962,370,2023-09-01,2025-01-01,Project Manager,CC-130-PMO,0.73,2025-01-22 09:54:00
963,370,2025-01-02,,Analyst,CC-110-HR,0.25,2025-01-29 23:54:00
964,371,2020-02-09,2021-04-10,Senior Manager,CC-100-FIN,0.78,2021-05-10 21:33:00
965,371,2021-06-01,2022-08-02,Analyst,CC-130-PMO,0.38,2022-08-28 07:46:00
966,371,2022-08-03,,Analyst,CC-110-HR,0.94,2022-08-15 04:05:00
967,372,2017-02-11,2018-02-10,Lead Engineer,CC-140-OPS,0.91,2018-02-24 07:55:00
968,372,2017-12-30,2019-05-03,Project Manager,CC-100-FIN,0.92,2019-05-16 01:17:00
969,373,2021-05-31,2022-06-11,Analyst,CC-110-HR,0.48,2022-06-22 03:50:00
970,373,2022-06-12,2024-01-29,Manager,CC-160-MKT,0.61,2024-02-14 21:24:00
971,373,2024-01-30,2025-08-18,Project Manager,CC-100-FIN,0.38,2025-08-26 01:19:00
972,374,2023-09-12,2024-08-28,Engineer,CC-140-OPS,0.24,2024-09-16 07:26:00
973,374,2024-08-11,,Engineer,CC-160-MKT,0.99,2024-08-23 15:42:00
974,375,2023-05-09,2024-04-01,Senior Manager,CC-100-FIN,0.48,2024-04-10 14:51:00
975,375,2024-04-02,2025-03-11,Analyst,CC-100-FIN,0.27,2025-03-22 14:16:00
976,376,2019-04-11,2019-10-31,Senior Engineer,CC-150-SALES,0.59,2019-11-21 16:05:00
977,376,2019-11-01,2021-07-13,Senior Analyst,CC-110-HR,0.72,2021-08-12 11:01:00
978,376,2021-07-14,2022-04-11,Manager,CC-140-OPS,0.32,2022-04-13 12:39:00
979,377,2023-11-20,2025-11-07,Analyst,CC-130-PMO,0.43,2025-11-19 08:24:00
980,377,2025-12-30,2026-02-28,Lead Engineer,CC-130-PMO,0.78,2026-03-04 13:35:00
981,378,2020-07-21,2021-01-31,Senior Manager,CC-150-SALES,0.81,2021-02-11 23:53:00
982,378,2021-02-01,2022-01-15,Senior Analyst,CC-140-OPS,0.35,2022-02-04 19:15:00
983,378,2022-01-16,2023-05-30,Project Coordinator,CC-110-HR,0.42,2023-06-26 10:27:00
984,378,2023-05-31,2025-04-30,Manager,CC-100-FIN,0.51,2025-05-17 05:46:00
985,378,2025-05-01,,Senior Manager,CC-110-HR,0.54,2025-05-07 02:12:00
986,379,2020-08-19,2021-07-20,Senior Manager,CC-120-ENG,0.6,2021-08-12 16:24:00
987,379,2021-08-23,2022-05-02,Lead Engineer,CC-100-FIN,0.74,2022-05-18 23:44:00
988,379,2022-05-03,,Engineer,CC-100-FIN,0.55,2022-05-22 07:10:00
989,380,2024-10-02,2025-08-13,Engineer,CC-140-OPS,0.87,2025-08-23 11:05:00
990,381,2020-11-24,2021-05-04,Manager,CC-150-SALES,0.6,2021-05-23 10:54:00
991,381,2021-05-05,2022-06-30,Director,CC-120-ENG,0.86,2022-07-10 05:56:00
992,381,2022-07-01,2023-03-01,Senior Manager,CC-130-PMO,0.85,2023-03-28 21:41:00
993,381,2023-03-02,2024-08-16,Senior Manager,CC-120-ENG,0.91,2024-09-09 07:57:00
994,381,2024-08-17,,Senior Manager,CC-160-MKT,0.54,2024-08-29 10:05:00
995,382,2023-02-07,2023-12-22,Project Manager,CC-140-OPS,0.67,2023-12-26 04:25:00
996,382,2023-02-07,2023-12-22,Project Coordinator,CC-140-OPS,0.87,2023-12-26 07:25:00
997,382,2024-02-25,2025-11-30,Senior Manager,CC-110-HR,0.78,2025-12-08 14:54:00
998,382,2025-12-01,2026-02-28,Project Manager,CC-160-MKT,0.48,2026-03-20 08:25:00
999,383,2022-05-05,2023-07-11,Manager,CC-150-SALES,0.93,2023-08-03 07:17:00
1000,383,2023-07-12,,Project Manager,CC-110-HR,0.34,2023-07-29 05:56:00
1001,384,2020-04-07,2022-03-28,Engineer,CC-150-SALES,0.26,2022-04-15 20:25:00
1002,384,2022-03-04,2022-12-19,Analyst,CC-140-OPS,0.39,2023-01-03 16:58:00
1003,384,2022-12-20,2023-07-10,Senior Engineer,CC-110-HR,0.28,2023-07-21 16:01:00
1004,384,2023-07-11,,Lead Engineer,CC-160-MKT,0.84,2023-08-04 22:14:00
1005,385,2018-10-18,2019-07-11,Engineer,CC-150-SALES,0.28,2019-07-31 05:00:00
1006,385,2019-08-08,2020-04-26,Engineer,CC-160-MKT,0.3,2020-05-02 17:32:00
1007,386,2022-04-15,2022-10-25,Manager,CC-100-FIN,0.61,2022-10-28 03:56:00
1008,386,2023-01-14,2023-08-21,Director,CC-160-MKT,0.68,2023-08-21 03:12:00
1009,386,2023-07-13,2023-12-21,Analyst,CC-120-ENG,0.24,2023-12-25 15:36:00
1010,386,2024-01-08,2024-05-16,Senior Analyst,CC-110-HR,0.79,2024-05-17 07:13:00
1011,387,2022-07-25,2023-10-10,Manager,CC-110-HR,0.43,2023-11-05 21:40:00
1012,387,2023-10-11,2024-03-07,Senior Manager,CC-100-FIN,0.61,2024-03-23 22:00:00
1013,387,2024-03-08,,Manager,CC-150-SALES,0.85,2024-03-26 12:27:00
1014,388,2025-09-13,,Project Coordinator,CC-160-MKT,0.84,2025-09-24 10:19:00
1015,389,2024-12-13,2026-02-28,Project Coordinator,CC-160-MKT,0.45,2026-03-25 18:02:00
1016,390,2021-01-25,2021-09-12,Engineer,CC-120-ENG,0.83,2021-10-01 07:53:00
1017,391,2022-01-29,2023-10-15,Lead Engineer,CC-150-SALES,0.43,2023-10-30 22:31:00
1018,391,2023-10-16,2024-07-21,Senior Analyst,CC-120-ENG,0.87,2024-07-27 07:20:00
1019,391,2024-07-22,2026-02-28,Manager,CC-150-SALES,0.49,2026-03-02 06:49:00
1020,392,2017-07-20,,Senior Analyst,CC-120-ENG,0.5,2017-08-14 07:22:00
1021,393,2025-12-21,2026-02-28,Project Coordinator,CC-120-ENG,0.91,2026-03-09 12:27:00
1022,394,2022-11-23,2023-08-16,Engineer,CC-110-HR,0.62,2023-09-14 11:16:00
1023,394,2023-08-17,2024-01-19,Analyst,CC-100-FIN,0.89,2024-02-13 13:26:00
1024,394,2024-01-20,2025-03-22,Project Coordinator,CC-130-PMO,0.29,2025-04-05 20:05:00
1025,394,2025-03-23,2026-02-28,Analyst,CC-120-ENG,0.69,2026-03-04 17:28:00
1026,395,2016-11-12,2018-01-12,Senior Analyst,CC-100-FIN,0.98,2018-01-14 09:15:00
1027,395,2018-01-28,,Lead Engineer,CC-110-HR,0.69,2018-02-13 14:40:00
1028,396,2015-07-08,,Engineer,CC-120-ENG,0.62,2015-07-19 01:46:00
1029,397,2018-04-16,2019-01-01,Project Coordinator,CC-150-SALES,0.76,2019-01-03 02:05:00
1030,397,2019-01-26,2020-07-09,Senior Analyst,CC-140-OPS,0.8,2020-07-28 09:05:00
1031,397,2020-05-26,2020-12-13,Engineer,CC-150-SALES,0.29,2020-12-20 08:04:00
1032,397,2020-12-14,2022-05-14,Senior Manager,CC-160-MKT,0.67,2022-06-04 05:57:00
1033,397,2022-05-15,,Lead Engineer,CC-120-ENG,0.67,2022-05-28 06:24:00
1034,398,2016-08-19,2018-04-25,Analyst,CC-120-ENG,0.61,2018-05-08 07:15:00
1035,398,2018-03-24,2020-03-11,Senior Engineer,CC-140-OPS,0.77,2020-03-29 22:47:00
1036,398,2020-03-12,2020-08-23,Senior Analyst,CC-160-MKT,0.32,2020-09-01 16:43:00
1037,399,2021-05-07,2022-12-15,Analyst,CC-110-HR,0.3,2022-12-25 10:31:00
1038,399,2023-02-05,2024-04-11,Senior Engineer,CC-120-ENG,0.34,2024-04-11 15:58:00
1039,399,2024-04-12,2025-06-14,Project Manager,CC-140-OPS,0.53,2025-06-15 21:11:00
1040,400,2016-11-27,2017-06-19,Senior Manager,CC-110-HR,0.98,2017-07-16 03:39:00
1041,400,2017-06-20,,Engineer,CC-110-HR,0.41,2017-07-01 18:02:00
1042,401,2024-10-06,2025-07-15,Senior Manager,CC-100-FIN,0.56,2025-07-23 22:22:00
1043,401,2025-09-13,2026-02-28,Lead Engineer,CC-150-SALES,0.53,2026-03-11 16:44:00
1044,402,2017-09-13,2018-10-01,Lead Engineer,CC-110-HR,0.84,2018-10-30 14:50:00
1045,402,2018-10-02,,Senior Engineer,CC-120-ENG,0.35,2018-10-05 04:07:00
1046,403,2016-08-09,2017-12-13,Senior Engineer,CC-110-HR,0.99,2017-12-30 21:15:00
1047,403,2017-11-05,2019-10-07,Senior Analyst,CC-110-HR,0.45,2019-10-18 23:11:00
1048,403,2019-10-08,,Analyst,CC-100-FIN,0.72,2019-10-16 07:42:00
1049,404,2017-11-06,2018-11-18,Director,CC-100-FIN,0.25,2018-12-11 02:00:00
1050,404,2019-01-04,2019-08-22,Analyst,CC-130-PMO,0.22,2019-09-19 05:26:00
1051,404,2019-08-23,2020-04-21,Project Manager,CC-120-ENG,0.26,2020-05-16 22:49:00
1052,405,2015-02-08,2016-12-06,Senior Manager,CC-150-SALES,0.41,2016-12-06 05:56:00
1053,405,2016-12-07,2017-05-03,Project Coordinator,CC-100-FIN,0.7,2017-06-01 09:54:00
1054,406,2025-02-08,2025-06-12,Director,CC-120-ENG,0.38,2025-06-19 18:18:00
1055,406,2025-06-13,2026-02-28,Analyst,CC-140-OPS,0.62,2026-03-17 14:25:00
1056,407,2016-10-09,2017-03-31,Lead Engineer,CC-160-MKT,0.53,2017-04-11 07:04:00
1057,407,2017-04-01,2018-08-17,Engineer,CC-120-ENG,0.63,2018-08-27 23:45:00
1058,407,2017-04-01,2018-08-17,Lead Engineer,CC-120-ENG,0.38,2018-08-28 04:45:00
1059,408,2018-05-10,2019-12-09,Senior Manager,CC-140-OPS,0.26,2019-12-12 20:09:00
1060,408,2020-03-05,2021-04-04,Project Coordinator,CC-120-ENG,0.79,2021-05-04 10:09:00
1061,408,2021-04-05,2022-08-28,Project Coordinator,CC-100-FIN,0.59,2022-09-16 05:09:00
1062,408,2022-08-29,,Project Manager,CC-150-SALES,0.32,2022-09-09 07:52:00
1063,408,2022-08-29,,Lead Engineer,CC-150-SALES,0.94,2022-09-09 09:52:00
1064,409,2022-09-28,2023-02-15,Engineer,CC-140-OPS,0.21,2023-02-15 06:39:00
1065,409,2023-02-16,2023-12-14,Senior Analyst,CC-140-OPS,0.26,2023-12-31 10:05:00
1066,409,2023-12-15,2024-04-15,Engineer,CC-110-HR,0.52,2024-04-23 09:18:00
1067,410,2018-05-22,2019-09-24,Senior Manager,CC-140-OPS,0.98,2019-10-14 22:44:00
1068,410,2019-09-25,2020-04-16,Senior Manager,CC-140-OPS,0.81,2020-04-27 02:54:00
1069,410,2020-04-17,2021-12-25,Analyst,CC-150-SALES,0.44,2022-01-14 19:59:00
1070,410,2021-12-26,2023-03-09,Senior Manager,CC-100-FIN,0.69,2023-03-26 08:26:00
1071,410,2023-03-10,,Senior Manager,CC-130-PMO,0.63,2023-03-11 06:33:00
1072,411,2024-07-27,2024-12-25,Analyst,CC-100-FIN,0.6,2025-01-09 01:47:00
1073,411,2024-12-26,2026-02-28,Senior Manager,CC-130-PMO,0.97,2026-03-11 19:40:00
1074,412,2019-04-12,2020-03-14,Analyst,CC-100-FIN,0.92,2020-04-12 07:38:00
1075,412,2020-03-15,2020-07-28,Director,CC-120-ENG,0.24,2020-08-11 07:05:00
1076,412,2020-07-29,,Project Coordinator,CC-110-HR,0.97,2020-08-21 19:07:00
1077,413,2018-04-26,,Manager,CC-130-PMO,0.42,2018-04-27 17:07:00
1078,414,2015-03-31,2016-02-13,Director,CC-100-FIN,0.63,2016-03-14 00:26:00
1079,414,2016-04-14,2016-08-13,Manager,CC-120-ENG,0.87,2016-08-17 07:34:00
1080,414,2016-08-14,,Analyst,CC-110-HR,0.51,2016-08-24 01:04:00
1081,415,2019-06-10,2019-12-15,Manager,CC-130-PMO,0.96,2019-12-30 01:34:00
1082,415,2020-01-20,2021-02-10,Senior Manager,CC-120-ENG,0.26,2021-02-22 07:01:00
1083,416,2024-09-13,2026-01-04,Engineer,CC-160-MKT,0.65,2026-01-18 16:25:00
1084,416,2026-01-05,2026-02-28,Senior Engineer,CC-110-HR,0.44,2026-03-20 17:45:00
1085,417,2025-12-01,2026-02-28,Senior Manager,CC-100-FIN,0.53,2026-03-04 21:25:00
1086,417,2025-12-01,2026-02-28,Engineer,CC-100-FIN,0.43,2026-03-05 04:25:00
1087,418,2023-05-11,2023-10-14,Senior Manager,CC-110-HR,0.64,2023-10-25 01:56:00
1088,418,2023-10-15,2025-06-11,Lead Engineer,CC-110-HR,0.41,2025-07-03 05:39:00
1089,418,2025-06-12,,Senior Manager,CC-100-FIN,0.88,2025-06-12 18:23:00
1090,419,2023-09-13,2024-04-04,Manager,CC-150-SALES,0.61,2024-05-04 15:35:00
1091,419,2024-05-04,2025-08-16,Project Coordinator,CC-150-SALES,0.82,2025-08-23 17:09:00
1092,419,2025-08-17,,Senior Manager,CC-140-OPS,0.66,2025-09-11 13:38:00
1093,420,2023-12-29,2024-06-15,Senior Engineer,CC-120-ENG,0.35,2024-07-13 22:16:00
1094,420,2024-06-16,,Lead Engineer,CC-140-OPS,0.41,2024-06-17 03:54:00
1095,421,2017-02-17,2018-06-12,Project Coordinator,CC-100-FIN,0.73,2018-06-30 09:44:00
1096,421,2017-02-17,2018-06-12,Project Coordinator,CC-100-FIN,0.58,2018-06-30 17:44:00
1097,421,2018-06-13,2019-04-20,Senior Manager,CC-120-ENG,0.86,2019-04-24 01:10:00
1098,422,2023-06-22,2023-12-21,Project Coordinator,CC-160-MKT,0.67,2023-12-23 15:41:00
1099,423,2022-08-20,2024-06-21,Senior Manager,CC-100-FIN,0.33,2024-06-21 22:07:00
1100,423,2024-06-22,,Project Manager,CC-130-PMO,0.22,2024-06-30 14:46:00
1101,424,2016-02-02,2017-03-19,Engineer,CC-130-PMO,0.69,2017-03-22 12:51:00
1102,424,2017-03-20,2018-04-22,Senior Analyst,CC-110-HR,0.61,2018-05-16 08:24:00
1103,424,2018-04-23,,Project Coordinator,CC-110-HR,0.32,2018-05-08 00:26:00
1104,425,2015-06-11,2016-01-06,Lead Engineer,CC-150-SALES,0.54,2016-01-11 21:03:00
1105,425,2016-02-19,2017-12-20,Project Manager,CC-120-ENG,0.82,2017-12-30 22:23:00
1106,425,2017-12-21,2019-08-24,Director,CC-100-FIN,0.3,2019-09-16 18:47:00
1107,425,2019-08-25,2020-11-05,Senior Analyst,CC-140-OPS,0.69,2020-11-09 17:12:00
1108,425,2019-08-25,2020-11-05,Project Coordinator,CC-140-OPS,0.49,2020-11-09 22:12:00
1109,425,2020-11-06,,Senior Analyst,CC-130-PMO,0.33,2020-11-10 17:53:00
1110,426,2015-05-17,2015-10-15,Director,CC-150-SALES,0.98,2015-10-27 07:10:00
1111,426,2015-11-28,,Manager,CC-140-OPS,0.53,2015-12-27 03:19:00
1112,427,2016-06-22,2017-07-24,Senior Manager,CC-110-HR,0.6,2017-08-15 06:48:00
1113,427,2017-07-25,2018-03-31,Engineer,CC-150-SALES,0.61,2018-04-08 02:59:00
1114,427,2018-04-01,2019-02-14,Senior Engineer,CC-160-MKT,0.58,2019-03-12 06:46:00
1115,428,2023-05-20,2023-11-02,Senior Analyst,CC-160-MKT,0.39,2023-11-27 04:26:00
1116,428,2023-11-03,2024-09-27,Senior Analyst,CC-100-FIN,0.67,2024-10-13 08:13:00
1117,428,2024-09-28,2026-02-28,Manager,CC-140-OPS,0.68,2026-03-23 08:18:00
1118,429,2016-06-25,2017-09-14,Lead Engineer,CC-120-ENG,0.25,2017-10-01 01:11:00
1119,429,2017-09-15,2018-12-06,Senior Manager,CC-120-ENG,0.41,2018-12-29 21:48:00
1120,429,2018-12-07,,Project Manager,CC-120-ENG,0.71,2018-12-24 22:26:00
1121,430,2020-12-14,2022-04-27,Engineer,CC-130-PMO,0.29,2022-05-22 02:27:00
1122,430,2022-04-05,,Engineer,CC-110-HR,0.84,2022-04-16 09:55:00
1123,431,2024-04-24,2025-02-28,Senior Manager,CC-120-ENG,0.5,2025-03-13 15:51:00
1124,431,2025-03-01,2026-02-28,Engineer,CC-110-HR,0.51,2026-03-16 16:45:00
1125,432,2025-08-03,2026-02-28,Project Manager,CC-110-HR,0.51,2026-03-06 11:52:00
1126,433,2018-04-23,2019-10-14,Project Coordinator,CC-140-OPS,0.25,2019-11-01 12:21:00
1127,433,2019-10-15,2020-05-13,Project Manager,CC-120-ENG,0.74,2020-06-06 06:41:00
1128,433,2020-05-14,,Senior Engineer,CC-120-ENG,0.51,2020-06-04 00:45:00
1129,434,2024-01-08,2024-06-23,Lead Engineer,CC-150-SALES,0.67,2024-07-02 15:58:00
1130,435,2023-06-17,2023-11-02,Project Manager,CC-140-OPS,0.64,2023-11-17 00:14:00
1131,435,2023-12-16,2025-07-01,Senior Analyst,CC-160-MKT,0.34,2025-07-23 03:05:00
1132,435,2025-07-24,2026-02-28,Senior Engineer,CC-160-MKT,0.86,2026-03-05 23:52:00
1133,436,2022-08-02,2023-08-25,Director,CC-110-HR,0.82,2023-09-12 04:56:00
1134,436,2023-10-10,2025-01-26,Director,CC-150-SALES,0.76,2025-02-13 08:23:00
1135,436,2025-01-27,,Senior Analyst,CC-120-ENG,0.31,2025-02-01 19:33:00
1136,437,2025-11-05,2026-02-28,Senior Analyst,CC-150-SALES,0.72,2026-03-06 08:14:00
1137,437,2025-11-05,2026-02-28,Senior Analyst,CC-150-SALES,0.97,2026-03-06 09:14:00
1138,438,2019-02-07,2020-01-17,Senior Manager,CC-130-PMO,0.95,2020-01-23 15:09:00
1139,438,2020-01-18,2021-07-20,Lead Engineer,CC-150-SALES,0.69,2021-07-24 05:52:00
1140,438,2021-07-21,2022-06-28,Project Coordinator,CC-100-FIN,0.22,2022-07-26 13:54:00
1141,438,2022-06-29,2023-02-08,Manager,CC-120-ENG,0.72,2023-03-02 15:12:00
1142,439,2017-12-19,2019-04-20,Director,CC-130-PMO,0.47,2019-04-20 02:34:00
1143,439,2019-03-14,2021-01-18,Lead Engineer,CC-130-PMO,0.21,2021-01-22 07:50:00
1144,439,2021-01-19,,Senior Manager,CC-110-HR,0.99,2021-01-25 19:20:00
1145,440,2019-02-18,2020-12-27,Engineer,CC-160-MKT,0.41,2021-01-24 07:13:00
1146,440,2020-12-28,2021-07-30,Senior Analyst,CC-140-OPS,0.25,2021-08-06 12:11:00
1147,440,2021-07-31,2022-03-30,Engineer,CC-140-OPS,0.22,2022-04-09 01:17:00
1148,441,2017-12-09,2018-11-16,Senior Engineer,CC-140-OPS,0.24,2018-12-09 18:18:00
1149,441,2018-11-17,,Project Manager,CC-120-ENG,0.45,2018-12-11 09:09:00
1150,442,2022-02-28,2022-07-22,Lead Engineer,CC-160-MKT,0.63,2022-07-27 16:24:00
1151,442,2022-07-23,2024-06-06,Engineer,CC-160-MKT,0.37,2024-07-01 12:36:00
1152,442,2024-06-07,2025-05-08,Senior Analyst,CC-130-PMO,0.3,2025-05-27 14:11:00
1153,442,2025-05-09,,Director,CC-140-OPS,0.76,2025-05-15 14:57:00
1154,443,2022-07-27,2024-02-23,Analyst,CC-120-ENG,0.79,2024-03-07 19:22:00
1155,443,2024-03-09,2024-08-07,Project Coordinator,CC-120-ENG,0.45,2024-08-22 13:12:00
1156,443,2024-08-08,2025-09-20,Lead Engineer,CC-100-FIN,0.22,2025-10-03 15:28:00
1157,443,2025-09-21,2026-02-28,Manager,CC-110-HR,0.53,2026-03-13 06:37:00
1158,444,2021-12-12,2022-12-03,Senior Manager,CC-110-HR,0.67,2022-12-15 04:05:00
1159,445,2018-09-05,2019-05-01,Project Coordinator,CC-100-FIN,0.92,2019-05-27 00:56:00
1160,445,2019-06-14,2020-05-24,Project Coordinator,CC-120-ENG,0.2,2020-06-23 09:21:00
1161,445,2020-04-28,,Director,CC-100-FIN,0.54,2020-05-02 20:29:00
1162,446,2022-04-06,2023-01-10,Engineer,CC-120-ENG,0.46,2023-02-03 03:28:00
1163,446,2023-01-11,2023-06-26,Director,CC-160-MKT,0.48,2023-07-22 17:47:00
1164,446,2023-06-27,2024-02-26,Manager,CC-150-SALES,0.54,2024-03-08 07:45:00
1165,447,2018-05-22,2018-11-13,Engineer,CC-150-SALES,0.82,2018-11-13 10:29:00
1166,447,2018-09-30,2020-07-26,Project Manager,CC-140-OPS,0.48,2020-08-08 20:59:00
1167,447,2020-07-27,2022-07-09,Senior Engineer,CC-110-HR,0.51,2022-07-17 19:04:00
1168,447,2022-06-26,,Senior Manager,CC-110-HR,0.88,2022-06-30 17:11:00
1169,448,2016-07-26,2017-03-25,Project Manager,CC-160-MKT,0.77,2017-04-04 08:09:00
1170,448,2016-07-26,2017-03-25,Manager,CC-160-MKT,0.63,2017-04-04 16:09:00
1171,449,2020-07-10,2021-01-19,Director,CC-100-FIN,0.26,2021-01-22 14:47:00
1172,449,2021-01-20,2022-01-31,Lead Engineer,CC-160-MKT,0.6,2022-02-11 08:16:00
1173,450,2016-07-09,2016-11-22,Senior Manager,CC-160-MKT,0.83,2016-11-25 00:27:00
1174,450,2016-12-22,2017-09-29,Manager,CC-130-PMO,0.95,2017-10-07 11:10:00
1175,450,2017-09-05,,Senior Analyst,CC-140-OPS,0.73,2017-09-14 18:09:00
1176,451,2022-07-09,2024-05-12,Project Manager,CC-160-MKT,0.57,2024-06-01 09:32:00
1177,451,2022-07-09,2024-05-12,Senior Engineer,CC-160-MKT,0.38,2024-06-01 11:32:00
1178,451,2024-05-13,2025-03-27,Manager,CC-130-PMO,0.46,2025-04-01 17:16:00
1179,451,2025-03-28,,Analyst,CC-130-PMO,0.3,2025-04-06 06:21:00
1180,452,2025-08-10,2026-01-19,Manager,CC-100-FIN,0.74,2026-02-15 21:39:00
1181,452,2026-01-20,2026-02-28,Director,CC-140-OPS,0.7,2026-03-30 02:31:00
1182,453,2023-04-29,2024-12-01,Senior Manager,CC-110-HR,0.94,2024-12-12 01:05:00
1183,453,2024-12-02,,Director,CC-120-ENG,0.65,2024-12-22 06:06:00
1184,454,2022-05-06,2024-03-14,Lead Engineer,CC-140-OPS,0.74,2024-03-21 03:47:00
1185,454,2024-05-14,2024-11-30,Senior Analyst,CC-150-SALES,0.56,2024-12-28 15:37:00
1186,454,2024-11-10,2025-05-02,Manager,CC-120-ENG,0.47,2025-05-17 11:47:00
1187,454,2024-11-10,2025-05-02,Director,CC-120-ENG,0.8,2025-05-17 15:47:00
1188,455,2019-07-30,2019-12-24,Project Coordinator,CC-130-PMO,0.38,2020-01-16 11:36:00
1189,455,2020-02-03,2020-12-07,Senior Engineer,CC-150-SALES,0.94,2020-12-27 02:51:00
1190,456,2015-05-15,2017-03-01,Senior Manager,CC-130-PMO,0.48,2017-03-31 14:37:00
1191,456,2017-03-02,2017-08-21,Lead Engineer,CC-130-PMO,0.94,2017-08-26 20:18:00
1192,456,2017-08-22,2019-04-01,Director,CC-120-ENG,0.36,2019-04-09 22:44:00
1193,457,2019-12-22,2020-06-15,Analyst,CC-140-OPS,0.65,2020-07-08 03:41:00
1194,457,2020-06-16,,Senior Engineer,CC-100-FIN,0.31,2020-06-28 03:21:00
1195,458,2024-08-04,2025-02-22,Senior Engineer,CC-120-ENG,0.73,2025-03-16 15:52:00
1196,458,2025-02-23,2026-02-28,Senior Manager,CC-100-FIN,0.5,2026-03-22 00:39:00
1197,459,2019-02-13,2020-06-15,Lead Engineer,CC-150-SALES,0.52,2020-07-12 13:21:00
1198,459,2020-05-07,2021-02-04,Manager,CC-150-SALES,0.64,2021-02-04 21:00:00
1199,459,2021-02-05,,Analyst,CC-100-FIN,0.71,2021-02-08 03:48:00
1200,460,2019-01-09,2020-05-25,Lead Engineer,CC-140-OPS,0.41,2020-05-26 22:09:00
1201,460,2020-06-26,2021-04-28,Analyst,CC-120-ENG,0.41,2021-05-05 09:41:00
1202,460,2021-04-29,2021-09-04,Senior Analyst,CC-160-MKT,0.58,2021-09-23 17:27:00
1203,461,2025-11-09,2026-02-28,Engineer,CC-130-PMO,0.99,2026-03-07 02:11:00
1204,462,2024-03-29,2026-01-12,Senior Manager,CC-100-FIN,0.38,2026-01-17 15:56:00
1205,462,2026-01-13,2026-02-28,Senior Manager,CC-130-PMO,0.57,2026-03-27 05:31:00
1206,463,2017-05-18,,Project Coordinator,CC-100-FIN,0.71,2017-05-18 22:19:00
1207,464,2025-11-21,2026-02-24,Manager,CC-120-ENG,0.35,2026-03-11 18:57:00
1208,465,2016-05-30,2016-11-15,Analyst,CC-140-OPS,0.39,2016-11-28 12:29:00
1209,465,2017-01-14,2018-01-14,Engineer,CC-160-MKT,0.22,2018-01-16 02:48:00
1210,465,2018-01-15,2019-02-01,Senior Engineer,CC-140-OPS,0.65,2019-02-20 17:14:00
1211,465,2019-02-02,2020-09-20,Analyst,CC-150-SALES,0.54,2020-09-26 03:12:00
1212,466,2015-10-09,2017-05-24,Engineer,CC-130-PMO,0.27,2017-06-15 04:14:00
1213,466,2017-05-25,2018-03-06,Senior Analyst,CC-140-OPS,0.69,2018-03-10 06:44:00
1214,466,2018-03-07,,Senior Analyst,CC-130-PMO,0.97,2018-03-27 00:53:00
1215,467,2017-04-28,2018-12-05,Engineer,CC-150-SALES,0.65,2018-12-23 13:28:00
1216,467,2018-12-06,,Senior Engineer,CC-160-MKT,0.93,2018-12-22 01:55:00
1217,468,2024-10-02,2025-02-22,Engineer,CC-130-PMO,0.9,2025-02-23 02:27:00
1218,468,2025-04-24,,Senior Analyst,CC-100-FIN,0.86,2025-04-29 05:09:00
1219,469,2016-08-27,2017-06-25,Project Coordinator,CC-120-ENG,0.96,2017-07-21 06:44:00
1220,469,2017-07-12,,Director,CC-120-ENG,0.54,2017-07-18 15:19:00
1221,470,2015-01-12,2015-09-21,Director,CC-160-MKT,0.25,2015-10-17 14:49:00
1222,470,2015-11-27,2016-12-01,Senior Analyst,CC-110-HR,0.97,2016-12-17 18:43:00
1223,470,2016-11-08,2017-11-04,Analyst,CC-110-HR,0.44,2017-11-23 22:10:00
1224,470,2017-11-02,2019-02-01,Analyst,CC-160-MKT,0.92,2019-02-09 00:10:00
1225,471,2016-06-16,2018-06-06,Analyst,CC-130-PMO,0.24,2018-06-24 17:56:00
